datetime,Caudal (l/s),Totalizador (m3),Nivel Freático (m),Obra habilitada?
2020-05-24 12:00:00,24.42,2330780.0,38.45,Sí
2020-05-24 13:00:00,24.25,2330866.0,38.45,Sí
2020-05-24 14:00:00,24.21,,38.45,Sí
2020-05-24 15:00:00,24.2,2331041.0,38.45,Sí
2020-05-24 16:00:00,24.21,2331128.0,38.46,Sí
2020-05-24 17:00:00,24.14,2331215.0,38.47,Sí
2020-05-24 18:00:00,24.17,2331303.0,38.47,Sí
2020-05-24 19:00:00,24.2,,38.47,Sí
2020-05-24 20:00:00,24.15,,38.48,Sí
2020-05-24 21:00:00,24.41,2331564.0,38.48,Sí
2020-05-24 22:00:00,24.3,2331652.0,38.48,Sí
2020-05-24 23:00:00,24.26,2331738.0,38.49,Sí
2020-05-25 00:00:00,24.2,2331826.0,38.49,Sí
2020-05-25 01:00:00,24.17,,38.5,Sí
2020-05-25 02:00:00,24.08,2332000.0,38.51,Sí
2020-05-25 03:00:00,24.26,2332087.0,38.51,Sí
2020-05-25 04:00:00,24.36,2332175.0,38.51,Sí
2020-05-25 05:00:00,24.17,2332262.0,38.51,Sí
2020-05-25 06:00:00,24.16,2332349.0,38.52,Sí
2020-05-25 07:00:00,24.31,,38.53,Sí
2020-05-25 08:00:00,24.17,2332524.0,38.53,Sí
2020-05-25 09:00:00,24.08,2332610.0,38.53,Sí
2020-05-25 10:00:00,24.33,2332698.0,38.54,Sí
2020-05-25 11:00:00,24.13,2332785.0,38.54,Sí
2020-05-25 12:00:00,24.31,2332872.0,38.54,Sí
2020-05-25 13:00:00,24.24,,38.55,Sí
2020-05-25 14:00:00,24.25,2333046.0,38.55,Sí
2020-05-25 15:00:00,24.29,2333133.0,38.55,Sí
2020-05-25 16:00:00,24.28,2333220.0,38.56,Sí
2020-05-25 17:00:00,24.27,2333308.0,38.56,Sí
2020-05-25 18:00:00,24.33,,38.57,Sí
2020-05-25 19:00:00,24.15,,38.57,Sí
2020-05-25 20:00:00,24.16,2333569.0,38.57,Sí
2020-05-25 21:00:00,24.18,2333656.0,38.58,Sí
2020-05-25 22:00:00,24.3,2333743.0,38.58,Sí
2020-05-25 23:00:00,24.15,2333830.0,38.58,Sí
2020-05-26 00:00:00,23.99,,38.58,Sí
2020-05-26 01:00:00,24.23,,38.59,Sí
2020-05-26 02:00:00,24.34,2334092.0,38.59,Sí
2020-05-26 03:00:00,24.18,2334178.0,38.59,Sí
2020-05-26 04:00:00,24.04,2334266.0,38.59,Sí
2020-05-26 05:00:00,24.17,2334352.0,38.6,Sí
2020-05-26 06:00:00,24.15,,38.59,Sí
2020-05-26 07:00:00,24.19,2334526.0,38.6,Sí
2020-05-26 08:00:00,24.19,2334613.0,38.6,Sí
2020-05-26 09:00:00,24.16,2334700.0,38.61,Sí
2020-05-26 10:00:00,24.01,2334788.0,38.61,Sí
2020-05-26 11:00:00,24.16,,38.61,Sí
2020-05-26 12:00:00,23.98,2334962.0,38.61,Sí
2020-05-26 13:00:00,24.03,2335048.0,38.61,Sí
2020-05-26 14:00:00,24.2,2335135.0,38.62,Sí
2020-05-26 15:00:00,24.14,2335223.0,38.62,Sí
2020-05-26 16:00:00,24.2,2335310.0,38.63,Sí
2020-05-26 17:00:00,23.98,,38.63,Sí
2020-05-26 18:00:00,24.01,2335483.0,38.63,Sí
2020-05-26 19:00:00,24.12,2335570.0,38.63,Sí
2020-05-26 20:00:00,24.13,2335658.0,38.63,Sí
2020-05-26 21:00:00,24.22,2335744.0,38.64,Sí
2020-05-26 22:00:00,24.01,,38.64,Sí
2020-05-26 23:00:00,24.15,,38.64,Sí
2020-05-27 00:00:00,24.05,2336006.0,38.64,Sí
2020-05-27 01:00:00,24.07,2336092.0,38.65,Sí
2020-05-27 02:00:00,24.16,2336179.0,38.65,Sí
2020-05-27 03:00:00,24.07,2336266.0,38.65,Sí
2020-05-27 04:00:00,24.0,,38.65,Sí
2020-05-27 05:00:00,24.1,2336439.0,38.66,Sí
2020-05-27 06:00:00,24.25,2336526.0,38.66,Sí
2020-05-27 07:00:00,24.26,2336614.0,38.66,Sí
2020-05-27 08:00:00,24.14,2336700.0,38.67,Sí
2020-05-27 09:00:00,24.07,,38.66,Sí
2020-05-27 10:00:00,24.31,,38.67,Sí
2020-05-27 11:00:00,24.13,2336962.0,38.66,Sí
2020-05-27 12:00:00,24.11,2337048.0,38.67,Sí
2020-05-27 13:00:00,24.08,,38.68,Sí
2020-05-27 14:00:00,23.97,2337222.0,38.67,Sí
2020-05-27 15:00:00,24.0,,38.68,Sí
2020-05-27 16:00:00,23.96,2337395.0,38.67,Sí
2020-05-27 17:00:00,24.31,2337482.0,38.69,Sí
2020-05-27 18:00:00,23.98,2337569.0,38.69,Sí
2020-05-27 19:00:00,23.91,2337656.0,38.69,Sí
2020-05-27 20:00:00,24.08,,38.69,Sí
2020-05-27 21:00:00,24.25,2337829.0,38.69,Sí
2020-05-27 22:00:00,24.1,2337916.0,38.69,Sí
2020-05-27 23:00:00,24.36,2338002.0,38.7,Sí
2020-05-28 00:00:00,24.29,,38.7,Sí
2020-05-28 01:00:00,24.25,,38.71,Sí
2020-05-28 02:00:00,24.12,2338264.0,38.7,Sí
2020-05-28 03:00:00,24.04,2338350.0,38.71,Sí
2020-05-28 04:00:00,24.11,2338437.0,38.71,Sí
2020-05-28 05:00:00,24.14,2338524.0,38.71,Sí
2020-05-28 06:00:00,24.27,,38.71,Sí
2020-05-28 07:00:00,24.09,2338698.0,38.72,Sí
2020-05-28 08:00:00,24.15,2338785.0,38.72,Sí
2020-05-28 09:00:00,24.16,2338872.0,38.72,Sí
2020-05-28 10:00:00,24.05,2338958.0,38.72,Sí
2020-05-28 11:00:00,24.08,2339044.0,38.72,Sí
2020-05-28 12:00:00,24.05,,38.72,Sí
2020-05-28 13:00:00,24.17,2339218.0,38.73,Sí
2020-05-28 14:00:00,24.01,2339305.0,38.72,Sí
2020-05-28 15:00:00,24.15,2339392.0,38.73,Sí
2020-05-28 16:00:00,24.14,2339479.0,38.73,Sí
2020-05-28 17:00:00,24.18,,38.74,Sí
2020-05-28 18:00:00,23.98,2339653.0,38.74,Sí
2020-05-28 19:00:00,24.13,2339739.0,38.74,Sí
2020-05-28 20:00:00,24.09,2339826.0,38.74,Sí
2020-05-28 21:00:00,24.06,2339913.0,38.74,Sí
2020-05-28 22:00:00,24.15,,38.75,Sí
2020-05-28 23:00:00,24.05,2340086.0,38.75,Sí
2020-05-29 00:00:00,23.93,2340173.0,38.75,Sí
2020-05-29 01:00:00,23.88,2340259.0,38.75,Sí
2020-05-29 02:00:00,24.15,2340346.0,38.76,Sí
2020-05-29 03:00:00,24.07,2340433.0,38.76,Sí
2020-05-29 04:00:00,24.02,,38.76,Sí
2020-05-29 05:00:00,24.08,2340606.0,38.77,Sí
2020-05-29 06:00:00,24.16,2340693.0,38.77,Sí
2020-05-29 07:00:00,24.08,2340780.0,38.78,Sí
2020-05-29 08:00:00,24.08,2340867.0,38.77,Sí
2020-05-29 09:00:00,24.07,,38.77,Sí
2020-05-29 10:00:00,24.16,2341041.0,38.77,Sí
2020-05-29 11:00:00,23.97,2341128.0,38.78,Sí
2020-05-29 12:00:00,24.05,2341214.0,38.78,Sí
2020-05-29 13:00:00,24.08,2341300.0,38.78,Sí
2020-05-29 14:00:00,23.98,,38.78,Sí
2020-05-29 15:00:00,24.21,2341474.0,38.79,Sí
2020-05-29 16:00:00,24.05,2341561.0,38.78,Sí
2020-05-29 17:00:00,24.05,2341648.0,38.79,Sí
2020-05-29 18:00:00,24.0,2341734.0,38.79,Sí
2020-05-29 19:00:00,24.16,,38.79,Sí
2020-05-29 20:00:00,24.08,2341908.0,38.79,Sí
2020-05-29 21:00:00,24.09,2341994.0,38.79,Sí
2020-05-29 22:00:00,0.0,2342061.0,31.49,Sí
2020-05-29 23:00:00,0.0,2342061.0,31.28,Sí
2020-05-30 00:00:00,0.0,,31.17,Sí
2020-05-30 01:00:00,0.0,2342061.0,31.18,Sí
2020-05-30 02:00:00,0.0,2342061.0,31.12,Sí
2020-05-30 03:00:00,0.0,2342061.0,31.07,Sí
2020-05-30 04:00:00,24.88,2342121.0,38.28,Sí
2020-05-30 05:00:00,24.75,,38.39,Sí
2020-05-30 06:00:00,24.65,2342299.0,38.45,Sí
2020-05-30 07:00:00,24.71,2342388.0,38.52,Sí
2020-05-30 08:00:00,24.48,2342478.0,38.55,Sí
2020-05-30 09:00:00,24.66,2342566.0,38.59,Sí
2020-05-30 10:00:00,24.63,,38.62,Sí
2020-05-30 11:00:00,24.55,2342744.0,38.63,Sí
2020-05-30 12:00:00,24.38,2342832.0,38.66,Sí
2020-05-30 13:00:00,24.39,2342920.0,38.67,Sí
2020-05-30 14:00:00,24.6,2343008.0,38.69,Sí
2020-05-30 15:00:00,24.67,,38.72,Sí
2020-05-30 16:00:00,24.51,,38.73,Sí
2020-05-30 17:00:00,24.42,2343273.0,38.75,Sí
2020-05-30 18:00:00,24.49,2343361.0,38.75,Sí
2020-05-30 19:00:00,24.63,2343450.0,38.76,Sí
2020-05-30 20:00:00,24.53,2343538.0,38.77,Sí
2020-05-30 21:00:00,24.47,,38.78,Sí
2020-05-30 22:00:00,24.45,2343715.0,38.79,Sí
2020-05-30 23:00:00,24.53,2343803.0,38.8,Sí
2020-05-31 00:00:00,24.64,,38.8,Sí
2020-05-31 01:00:00,24.91,2343976.0,38.99,Sí
2020-05-31 02:00:00,24.93,2344066.0,39.01,Sí
2020-05-31 03:00:00,24.88,2344155.0,39.01,Sí
2020-05-31 04:00:00,24.71,2344244.0,38.9,Sí
2020-05-31 05:00:00,24.59,,38.91,Sí
2020-05-31 06:00:00,24.56,,38.92,Sí
2020-05-31 07:00:00,24.61,2344510.0,38.93,Sí
2020-05-31 08:00:00,24.73,2344598.0,38.94,Sí
2020-05-31 09:00:00,24.61,2344687.0,38.94,Sí
2020-05-31 10:00:00,24.49,2344775.0,38.95,Sí
2020-05-31 11:00:00,24.53,,38.95,Sí
2020-05-31 12:00:00,24.6,2344952.0,38.95,Sí
2020-05-31 13:00:00,24.54,2345040.0,38.95,Sí
2020-05-31 14:00:00,24.43,2345128.0,38.97,Sí
2020-05-31 15:00:00,24.56,,38.97,Sí
2020-05-31 16:00:00,24.51,,38.98,Sí
2020-05-31 17:00:00,24.45,2345393.0,38.98,Sí
2020-05-31 18:00:00,24.31,2345481.0,38.97,Sí
2020-05-31 19:00:00,24.66,2345569.0,38.97,Sí
2020-05-31 20:00:00,24.49,2345657.0,38.97,Sí
2020-05-31 21:00:00,24.42,,38.98,Sí
2020-05-31 22:00:00,24.43,2345833.0,38.99,Sí
2020-05-31 23:00:00,24.51,2345922.0,38.99,Sí
2020-06-01 00:00:00,24.45,2346010.0,38.99,Sí
2020-06-01 01:00:00,24.41,2346098.0,38.99,Sí
2020-06-01 02:00:00,24.66,,38.99,Sí
2020-06-01 03:00:00,24.45,2346274.0,38.99,Sí
2020-06-01 04:00:00,24.46,2346361.0,39.0,Sí
2020-06-01 05:00:00,24.5,2346449.0,39.0,Sí
2020-06-01 06:00:00,24.55,2346538.0,39.01,Sí
2020-06-01 07:00:00,24.6,,39.01,Sí
2020-06-01 08:00:00,24.26,,39.01,Sí
2020-06-01 09:00:00,24.52,2346802.0,39.01,Sí
2020-06-01 10:00:00,24.29,2346890.0,39.01,Sí
2020-06-01 11:00:00,24.34,,39.01,Sí
2020-06-01 12:00:00,24.33,2347066.0,39.01,Sí
2020-06-01 13:00:00,24.42,2347154.0,39.01,Sí
2020-06-01 14:00:00,24.49,2347242.0,39.02,Sí
2020-06-01 15:00:00,24.37,2347329.0,39.03,Sí
2020-06-01 16:00:00,24.49,,39.03,Sí
2020-06-01 17:00:00,24.35,2347506.0,39.03,Sí
2020-06-01 18:00:00,24.38,2347594.0,39.04,Sí
2020-06-01 19:00:00,24.28,2347681.0,39.05,Sí
2020-06-01 20:00:00,24.46,2347769.0,39.05,Sí
2020-06-01 21:00:00,24.62,,39.06,Sí
2020-06-01 22:00:00,24.5,,39.05,Sí
2020-06-01 23:00:00,24.42,2348034.0,39.05,Sí
2020-06-02 00:00:00,24.29,2348121.0,39.06,Sí
2020-06-02 01:00:00,24.45,2348209.0,39.06,Sí
2020-06-02 02:00:00,24.4,,39.06,Sí
2020-06-02 03:00:00,24.6,,39.06,Sí
2020-06-02 04:00:00,24.37,2348473.0,39.07,Sí
2020-06-02 05:00:00,24.4,2348561.0,39.07,Sí
2020-06-02 06:00:00,24.49,,39.07,Sí
2020-06-02 07:00:00,24.38,2348737.0,39.08,Sí
2020-06-02 08:00:00,24.37,2348826.0,39.08,Sí
2020-06-02 09:00:00,24.56,2348914.0,39.08,Sí
2020-06-02 10:00:00,24.32,2349002.0,39.07,Sí
2020-06-02 11:00:00,24.35,,39.07,Sí
2020-06-02 12:00:00,24.36,2349177.0,39.07,Sí
2020-06-02 13:00:00,24.56,2349264.0,39.08,Sí
2020-06-02 14:00:00,24.37,2349352.0,39.08,Sí
2020-06-02 15:00:00,24.41,2349440.0,39.08,Sí
2020-06-02 16:00:00,24.46,,39.09,Sí
2020-06-02 17:00:00,24.37,,39.09,Sí
2020-06-02 18:00:00,24.29,2349703.0,39.09,Sí
2020-06-02 19:00:00,24.5,,39.1,Sí
2020-06-02 20:00:00,24.41,,39.1,Sí
2020-06-02 21:00:00,24.39,2349966.0,39.1,Sí
2020-06-02 22:00:00,24.31,2350054.0,39.1,Sí
2020-06-02 23:00:00,24.62,2350142.0,39.1,Sí
2020-06-03 00:00:00,24.56,2350230.0,39.11,Sí
2020-06-03 01:00:00,24.5,2350319.0,39.11,Sí
2020-06-03 02:00:00,24.37,2350406.0,39.07,Sí
2020-06-03 03:00:00,24.45,2350494.0,39.07,Sí
2020-06-03 04:00:00,24.23,,39.07,Sí
2020-06-03 05:00:00,24.3,2350668.0,39.07,Sí
2020-06-03 06:00:00,24.4,2350757.0,39.07,Sí
2020-06-03 07:00:00,24.24,2350844.0,39.07,Sí
2020-06-03 08:00:00,24.35,2350932.0,39.08,Sí
2020-06-03 09:00:00,24.3,,39.08,Sí
2020-06-03 10:00:00,24.2,,39.08,Sí
2020-06-03 11:00:00,24.38,2351194.0,39.08,Sí
2020-06-03 12:00:00,24.3,2351282.0,39.07,Sí
2020-06-03 13:00:00,24.3,2351369.0,39.08,Sí
2020-06-03 14:00:00,24.31,,39.08,Sí
2020-06-03 15:00:00,24.28,2351544.0,39.09,Sí
2020-06-03 16:00:00,24.27,2351630.0,39.09,Sí
2020-06-03 17:00:00,24.26,2351718.0,39.09,Sí
2020-06-03 18:00:00,24.38,,39.09,Sí
2020-06-03 19:00:00,24.28,2351893.0,39.1,Sí
2020-06-03 20:00:00,24.34,2351980.0,39.1,Sí
2020-06-03 21:00:00,24.35,2352068.0,39.1,Sí
2020-06-03 22:00:00,24.23,2352155.0,39.1,Sí
2020-06-03 23:00:00,24.36,,39.1,Sí
2020-06-04 00:00:00,24.16,2352329.0,39.1,Sí
2020-06-04 01:00:00,24.26,2352417.0,39.11,Sí
2020-06-04 02:00:00,24.28,2352504.0,39.11,Sí
2020-06-04 03:00:00,24.26,2352592.0,39.11,Sí
2020-06-04 04:00:00,24.23,,39.11,Sí
2020-06-04 05:00:00,24.23,2352766.0,39.11,Sí
2020-06-04 06:00:00,24.3,2352854.0,39.12,Sí
2020-06-04 07:00:00,24.4,2352941.0,39.12,Sí
2020-06-04 08:00:00,24.15,2353028.0,39.12,Sí
2020-06-04 09:00:00,24.39,,39.11,Sí
2020-06-04 10:00:00,24.33,2353203.0,39.12,Sí
2020-06-04 11:00:00,24.32,2353290.0,39.12,Sí
2020-06-04 12:00:00,24.16,,39.12,Sí
2020-06-04 13:00:00,24.26,2353465.0,39.12,Sí
2020-06-04 14:00:00,24.2,2353552.0,39.13,Sí
2020-06-04 15:00:00,24.13,2353640.0,39.12,Sí
2020-06-04 16:00:00,24.26,2353726.0,39.13,Sí
2020-06-04 17:00:00,24.22,,39.13,Sí
2020-06-04 18:00:00,24.32,2353902.0,39.13,Sí
2020-06-04 19:00:00,24.2,2353988.0,39.14,Sí
2020-06-04 20:00:00,24.29,2354076.0,39.14,Sí
2020-06-04 21:00:00,24.2,2354164.0,39.14,Sí
2020-06-04 22:00:00,24.33,,39.15,Sí
2020-06-04 23:00:00,24.18,2354338.0,39.14,Sí
2020-06-05 00:00:00,24.08,2354425.0,39.14,Sí
2020-06-05 01:00:00,24.31,2354512.0,39.15,Sí
2020-06-05 02:00:00,24.29,2354599.0,39.15,Sí
2020-06-05 03:00:00,24.27,,39.15,Sí
2020-06-05 04:00:00,24.23,2354773.0,39.15,Sí
2020-06-05 05:00:00,24.2,2354860.0,39.15,Sí
2020-06-05 06:00:00,24.05,2354948.0,39.15,Sí
2020-06-05 07:00:00,24.03,,39.16,Sí
2020-06-05 08:00:00,24.28,2355122.0,39.16,Sí
2020-06-05 09:00:00,24.04,2355208.0,39.16,Sí
2020-06-05 10:00:00,24.23,2355296.0,39.16,Sí
2020-06-05 11:00:00,24.34,,39.16,Sí
2020-06-05 12:00:00,24.2,,39.16,Sí
2020-06-05 13:00:00,24.2,2355557.0,39.17,Sí
2020-06-05 14:00:00,24.13,2355644.0,39.16,Sí
2020-06-05 15:00:00,24.11,2355731.0,39.16,Sí
2020-06-05 16:00:00,24.32,,39.16,Sí
2020-06-05 17:00:00,24.89,,38.7,Sí
2020-06-05 18:00:00,0.0,2355924.0,31.56,Sí
2020-06-05 19:00:00,0.0,2355924.0,31.43,Sí
2020-06-05 20:00:00,0.0,2355924.0,31.34,Sí
2020-06-05 21:00:00,0.0,,31.27,Sí
2020-06-05 22:00:00,0.0,,31.21,Sí
2020-06-05 23:00:00,0.0,2355924.0,31.16,Sí
2020-06-06 00:00:00,0.0,2355924.0,31.11,Sí
2020-06-06 01:00:00,0.0,2355924.0,31.07,Sí
2020-06-06 02:00:00,0.0,2355924.0,31.03,Sí
2020-06-06 03:00:00,0.0,2355924.0,31.0,Sí
2020-06-06 04:00:00,24.98,2355962.0,38.2,Sí
2020-06-06 05:00:00,24.81,,38.39,Sí
2020-06-06 06:00:00,24.85,2356140.0,38.48,Sí
2020-06-06 07:00:00,24.89,2356229.0,38.54,Sí
2020-06-06 08:00:00,24.63,2356318.0,38.59,Sí
2020-06-06 09:00:00,24.88,2356408.0,38.65,Sí
2020-06-06 10:00:00,24.66,,38.68,Sí
2020-06-06 11:00:00,24.7,2356585.0,38.71,Sí
