datetime,Caudal (l/s),Totalizador (m3),Nivel Freático (m),Obra habilitada?
2021-11-14 00:00:00,0.0,327112,24.04,Sí
2021-11-14 01:00:00,0.0,327112,23.5,Sí
2021-11-14 02:00:00,0.0,327112,22.97,Sí
2021-11-14 03:00:00,0.0,327112,22.69,Sí
2021-11-14 04:00:00,0.0,327112,22.22,Sí
2021-11-14 05:00:00,0.0,327112,21.85,Sí
2021-11-14 06:00:00,0.0,327112,22.07,Sí
2021-11-14 07:00:00,0.0,327112,22.32,Sí
2021-11-14 08:00:00,0.0,327112,22.75,Sí
2021-11-14 09:00:00,0.0,327112,24.19,Sí
2021-11-14 10:00:00,0.0,327112,23.72,Sí
2021-11-14 11:00:00,0.0,327112,21.91,Sí
2021-11-14 12:00:00,0.0,327112,19.88,Sí
2021-11-14 13:00:00,0.0,327112,18.72,Sí
2021-11-14 14:00:00,0.0,327112,16.6,Sí
2021-11-14 15:00:00,0.0,327112,14.69,Sí
2021-11-14 16:00:00,0.0,327112,15.0,Sí
2021-11-14 17:00:00,0.0,327112,16.0,Sí
2021-11-14 18:00:00,0.0,327112,22.94,Sí
2021-11-14 19:00:00,0.0,327112,24.63,Sí
2021-11-14 20:00:00,0.0,327112,25.16,Sí
2021-11-14 21:00:00,0.0,327112,25.04,Sí
2021-11-14 22:00:00,0.0,327112,24.6,Sí
2021-11-14 23:00:00,0.0,327112,24.22,Sí
2021-11-15 00:00:00,0.0,327112,23.6,Sí
2021-11-15 01:00:00,0.0,327112,23.35,Sí
2021-11-15 02:00:00,0.0,327112,22.94,Sí
2021-11-15 03:00:00,0.0,327112,22.91,Sí
2021-11-15 04:00:00,0.0,327112,23.19,Sí
2021-11-15 05:00:00,0.0,327112,23.25,Sí
2021-11-15 06:00:00,0.0,327112,23.04,Sí
2021-11-15 07:00:00,0.0,327112,22.97,Sí
2021-11-15 08:00:00,0.0,327112,23.19,Sí
2021-11-15 09:00:00,0.0,327112,26.04,Sí
2021-11-15 10:00:00,0.0,327112,26.85,Sí
2021-11-15 11:00:00,0.0,327113,25.66,Sí
2021-11-15 12:00:00,3.78,327122,23.91,Sí
2021-11-15 13:00:00,3.3,327131,22.97,Sí
2021-11-15 14:00:00,3.88,327141,21.41,Sí
2021-11-15 15:00:00,4.24,327153,17.16,Sí
2021-11-15 16:00:00,0.93,327154,14.16,Sí
2021-11-15 17:00:00,0.0,327154,18.25,Sí
2021-11-15 18:00:00,0.0,327154,22.54,Sí
2021-11-15 19:00:00,0.01,327155,23.97,Sí
2021-11-15 20:00:00,0.0,327155,25.1,Sí
2021-11-15 21:00:00,0.0,327155,25.35,Sí
2021-11-15 22:00:00,0.0,327155,24.91,Sí
2021-11-15 23:00:00,0.0,327155,24.47,Sí
2021-11-16 00:00:00,0.0,327155,24.04,Sí
2021-11-16 01:00:00,0.0,327155,23.44,Sí
2021-11-16 02:00:00,0.0,327155,23.13,Sí
2021-11-16 03:00:00,0.0,327155,22.79,Sí
2021-11-16 04:00:00,0.0,327155,22.29,Sí
2021-11-16 05:00:00,0.0,327155,21.97,Sí
2021-11-16 06:00:00,0.0,327155,21.5,Sí
2021-11-16 07:00:00,0.0,327155,21.13,Sí
2021-11-16 08:00:00,0.0,327155,21.94,Sí
2021-11-16 09:00:00,0.0,327155,26.29,Sí
2021-11-16 10:00:00,0.85,327158,25.79,Sí
2021-11-16 12:00:00,3.13,327174,23.07,Sí
2021-11-16 13:00:00,0.88,327180,21.35,Sí
2021-11-16 14:00:00,1.47,327183,18.75,Sí
2021-11-16 15:00:00,0.0,327183,18.47,Sí
2021-11-16 16:00:00,0.0,327183,18.25,Sí
2021-11-16 17:00:00,0.02,327184,19.88,Sí
2021-11-16 18:00:00,0.0,327184,23.04,Sí
2021-11-16 19:00:00,0.0,327184,24.85,Sí
2021-11-16 20:00:00,0.0,327184,25.29,Sí
2021-11-16 21:00:00,0.0,327184,24.85,Sí
2021-11-16 22:00:00,0.0,327184,24.22,Sí
2021-11-16 23:00:00,0.0,327184,23.6,Sí
2021-11-17 00:00:00,0.0,327184,23.22,Sí
2021-11-17 01:00:00,0.0,327184,22.66,Sí
2021-11-17 02:00:00,0.0,327184,22.13,Sí
2021-11-17 03:00:00,0.0,327184,21.85,Sí
2021-11-17 04:00:00,0.0,327184,22.85,Sí
2021-11-17 05:00:00,0.0,327184,23.22,Sí
2021-11-17 06:00:00,0.0,327184,23.16,Sí
2021-11-17 07:00:00,0.0,327184,23.07,Sí
2021-11-17 08:00:00,0.0,327184,23.38,Sí
2021-11-17 09:00:00,0.0,327184,26.0,Sí
2021-11-17 10:00:00,0.0,327184,26.47,Sí
2021-11-17 11:00:00,0.0,327185,25.72,Sí
2021-11-17 12:00:00,3.54,327195,23.75,Sí
2021-11-17 13:00:00,3.65,327203,23.85,Sí
2021-11-17 14:00:00,4.44,327213,22.75,Sí
2021-11-17 15:00:00,2.5,327220,21.63,Sí
2021-11-17 16:00:00,1.44,327224,21.5,Sí
2021-11-17 17:00:00,2.81,327232,21.94,Sí
2021-11-17 18:00:00,0.0,327239,23.79,Sí
2021-11-17 19:00:00,0.0,327239,25.04,Sí
2021-11-17 20:00:00,0.04,327240,25.07,Sí
2021-11-17 21:00:00,0.0,327240,24.35,Sí
2021-11-17 22:00:00,0.0,327240,23.72,Sí
2021-11-17 23:00:00,0.0,327240,23.32,Sí
2021-11-18 00:00:00,0.0,327240,23.07,Sí
2021-11-18 01:00:00,0.0,327240,22.54,Sí
2021-11-18 02:00:00,0.0,327240,22.07,Sí
2021-11-18 03:00:00,0.0,327240,21.57,Sí
2021-11-18 04:00:00,0.0,327240,21.82,Sí
2021-11-18 05:00:00,0.0,327240,22.91,Sí
2021-11-18 06:00:00,0.0,327240,23.1,Sí
2021-11-18 07:00:00,0.0,327240,23.04,Sí
2021-11-18 08:00:00,0.0,327240,23.35,Sí
2021-11-18 09:00:00,0.0,327240,26.04,Sí
2021-11-18 10:00:00,0.0,327241,26.22,Sí
2021-11-18 11:00:00,3.03,327249,25.25,Sí
2021-11-18 12:00:00,3.55,327259,23.94,Sí
2021-11-18 13:00:00,3.11,327265,23.13,Sí
2021-11-18 14:00:00,0.0,327268,22.66,Sí
2021-11-18 15:00:00,0.79,327271,19.0,Sí
2021-11-18 16:00:00,0.0,327271,17.41,Sí
2021-11-18 17:00:00,0.0,327271,17.63,Sí
2021-11-18 18:00:00,0.0,327271,23.66,Sí
2021-11-18 19:00:00,0.01,327272,25.0,Sí
2021-11-18 20:00:00,0.0,327272,25.25,Sí
2021-11-18 21:00:00,0.0,327272,24.79,Sí
2021-11-18 22:00:00,0.0,327272,24.22,Sí
2021-11-19 00:00:00,0.0,327272,24.07,Sí
2021-11-19 01:00:00,0.0,327272,24.0,Sí
2021-11-19 02:00:00,0.0,327272,23.91,Sí
2021-11-19 03:00:00,0.0,327272,23.57,Sí
2021-11-19 04:00:00,0.0,327272,23.5,Sí
2021-11-19 05:00:00,0.0,327272,23.66,Sí
2021-11-19 06:00:00,0.0,327272,23.69,Sí
2021-11-19 07:00:00,0.0,327272,23.66,Sí
2021-11-19 08:00:00,0.0,327272,23.82,Sí
2021-11-19 09:00:00,0.0,327272,26.1,Sí
2021-11-19 10:00:00,0.0,327272,25.88,Sí
2021-11-19 11:00:00,0.0,327272,25.0,Sí
2021-11-19 12:00:00,0.0,327272,24.22,Sí
2021-11-19 13:00:00,0.0,327272,23.38,Sí
2021-11-19 14:00:00,0.0,327272,22.35,Sí
2021-11-19 15:00:00,0.0,327272,20.54,Sí
2021-11-19 16:00:00,0.0,327272,21.82,Sí
2021-11-19 17:00:00,0.0,327272,20.79,Sí
2021-11-19 18:00:00,0.0,327272,25.91,Sí
2021-11-19 19:00:00,0.0,327272,24.88,Sí
2021-11-19 20:00:00,0.0,327272,25.19,Sí
2021-11-19 21:00:00,0.0,327272,24.82,Sí
2021-11-19 22:00:00,0.0,327272,24.57,Sí
2021-11-19 23:00:00,0.0,327272,24.38,Sí
2021-11-20 00:00:00,0.0,327272,24.32,Sí
2021-11-20 01:00:00,0.0,327272,24.32,Sí
2021-11-20 02:00:00,0.0,327272,24.35,Sí
2021-11-20 03:00:00,0.0,327272,24.22,Sí
2021-11-20 04:00:00,0.0,327272,24.13,Sí
2021-11-20 05:00:00,0.0,327272,24.1,Sí
2021-11-20 06:00:00,0.0,327272,24.07,Sí
2021-11-20 07:00:00,0.0,327272,23.97,Sí
2021-11-20 08:00:00,0.0,327272,24.19,Sí
2021-11-20 09:00:00,0.0,327272,24.29,Sí
2021-11-20 10:00:00,0.0,327272,23.88,Sí
2021-11-20 11:00:00,0.0,327272,22.54,Sí
2021-11-20 12:00:00,0.0,327272,21.41,Sí
2021-11-20 13:00:00,0.0,327272,21.04,Sí
2021-11-20 14:00:00,0.0,327272,20.54,Sí
2021-11-20 15:00:00,0.0,327272,19.69,Sí
2021-11-20 16:00:00,0.0,327272,19.47,Sí
2021-11-20 17:00:00,0.0,327272,19.82,Sí
2021-11-20 18:00:00,0.0,327272,23.29,Sí
2021-11-20 19:00:00,0.0,327272,24.79,Sí
2021-11-20 20:00:00,0.0,327272,25.1,Sí
2021-11-20 21:00:00,0.0,327272,24.75,Sí
2021-11-20 22:00:00,0.0,327272,24.22,Sí
2021-11-20 23:00:00,0.0,327272,23.66,Sí
2021-11-21 00:00:00,0.0,327272,23.6,Sí
2021-11-21 01:00:00,0.0,327272,23.88,Sí
2021-11-21 02:00:00,0.0,327272,23.94,Sí
2021-11-21 03:00:00,0.0,327272,23.94,Sí
2021-11-21 04:00:00,0.0,327272,23.85,Sí
2021-11-21 05:00:00,0.0,327272,23.85,Sí
2021-11-21 06:00:00,0.0,327272,23.75,Sí
2021-11-21 07:00:00,0.0,327272,23.54,Sí
2021-11-21 08:00:00,0.0,327272,23.79,Sí
2021-11-21 09:00:00,0.0,327272,23.66,Sí
2021-11-21 10:00:00,0.0,327272,23.13,Sí
2021-11-21 11:00:00,0.0,327272,22.91,Sí
2021-11-21 12:00:00,0.0,327272,20.04,Sí
2021-11-21 13:00:00,0.0,327272,19.47,Sí
2021-11-21 14:00:00,0.0,327272,18.54,Sí
2021-11-21 15:00:00,0.0,327272,17.1,Sí
2021-11-21 16:00:00,0.0,327272,17.16,Sí
2021-11-21 17:00:00,0.0,327272,18.25,Sí
2021-11-21 18:00:00,0.0,327272,23.07,Sí
2021-11-21 19:00:00,0.0,327272,24.5,Sí
2021-11-21 20:00:00,0.0,327272,25.19,Sí
2021-11-21 21:00:00,0.0,327272,24.91,Sí
2021-11-21 22:00:00,0.0,327272,24.29,Sí
2021-11-21 23:00:00,0.0,327272,23.91,Sí
2021-11-22 00:00:00,0.0,327272,23.6,Sí
2021-11-22 01:00:00,0.0,327272,23.41,Sí
2021-11-22 02:00:00,0.0,327272,23.57,Sí
2021-11-22 03:00:00,0.0,327272,23.88,Sí
2021-11-22 04:00:00,0.0,327272,23.88,Sí
2021-11-22 05:00:00,0.0,327272,23.88,Sí
2021-11-22 06:00:00,0.0,327272,23.82,Sí
2021-11-22 07:00:00,0.0,327272,23.79,Sí
2021-11-22 08:00:00,0.0,327272,23.72,Sí
2021-11-22 09:00:00,0.0,327272,25.69,Sí
2021-11-22 10:00:00,0.0,327272,26.72,Sí
2021-11-22 11:00:00,0.0,327272,25.54,Sí
2021-11-22 12:00:00,0.0,327272,22.79,Sí
2021-11-22 13:00:00,0.0,327272,23.13,Sí
2021-11-22 14:00:00,0.0,327272,21.16,Sí
2021-11-22 15:00:00,0.0,327272,18.66,Sí
2021-11-22 16:00:00,0.0,327272,18.5,Sí
2021-11-22 17:00:00,0.0,327272,18.82,Sí
2021-11-22 18:00:00,0.0,327272,22.44,Sí
2021-11-22 19:00:00,0.0,327272,24.69,Sí
2021-11-22 20:00:00,0.0,327272,25.19,Sí
2021-11-22 21:00:00,0.0,327272,24.94,Sí
2021-11-22 22:00:00,0.0,327272,24.5,Sí
2021-11-22 23:00:00,0.0,327272,24.22,Sí
2021-11-23 00:00:00,0.0,327272,24.13,Sí
2021-11-23 01:00:00,0.0,327272,24.35,Sí
2021-11-23 02:00:00,0.0,327272,24.29,Sí
2021-11-23 03:00:00,0.0,327272,24.19,Sí
2021-11-23 04:00:00,0.0,327272,24.13,Sí
2021-11-23 05:00:00,0.0,327272,24.13,Sí
2021-11-23 06:00:00,0.0,327272,24.04,Sí
2021-11-23 07:00:00,0.0,327272,24.0,Sí
2021-11-23 08:00:00,0.0,327272,24.07,Sí
2021-11-23 09:00:00,0.0,327272,26.6,Sí
2021-11-23 10:00:00,0.0,327272,26.35,Sí
2021-11-23 11:00:00,0.0,327272,25.19,Sí
2021-11-23 12:00:00,0.0,327272,23.47,Sí
2021-11-23 13:00:00,0.0,327272,23.22,Sí
2021-11-23 14:00:00,0.0,327272,23.1,Sí
2021-11-23 15:00:00,0.0,327272,23.94,Sí
2021-11-23 16:00:00,0.0,327272,22.94,Sí
2021-11-23 17:00:00,0.0,327272,21.25,Sí
2021-11-23 18:00:00,0.0,327272,25.32,Sí
2021-11-23 19:00:00,0.0,327272,26.07,Sí
2021-11-23 20:00:00,0.0,327272,26.85,Sí
2021-11-23 21:00:00,0.0,327272,25.13,Sí
2021-11-23 22:00:00,0.0,327272,24.72,Sí
2021-11-23 23:00:00,0.0,327272,24.41,Sí
2021-11-24 00:00:00,0.0,327272,23.82,Sí
2021-11-24 01:00:00,0.0,327272,24.22,Sí
2021-11-24 02:00:00,0.0,327272,24.29,Sí
2021-11-24 03:00:00,0.0,327272,24.29,Sí
2021-11-24 04:00:00,0.0,327272,24.16,Sí
2021-11-24 05:00:00,0.0,327272,24.13,Sí
2021-11-24 06:00:00,0.0,327272,24.1,Sí
2021-11-24 07:00:00,0.0,327272,24.07,Sí
2021-11-24 08:00:00,0.0,327272,24.16,Sí
2021-11-24 09:00:00,0.0,327272,26.54,Sí
2021-11-24 10:00:00,0.0,327272,26.16,Sí
2021-11-24 11:00:00,0.0,327272,25.07,Sí
2021-11-24 12:00:00,0.0,327272,22.13,Sí
2021-11-24 13:00:00,0.0,327272,22.54,Sí
2021-11-24 14:00:00,0.0,327272,20.6,Sí
2021-11-24 15:00:00,0.0,327272,19.79,Sí
2021-11-24 16:00:00,0.0,327272,18.47,Sí
2021-11-24 17:00:00,0.0,327272,17.57,Sí
2021-11-24 18:00:00,0.0,327272,24.29,Sí
2021-11-24 19:00:00,0.0,327272,26.38,Sí
2021-11-24 20:00:00,0.0,327272,27.04,Sí
2021-11-24 21:00:00,0.0,327272,26.97,Sí
2021-11-24 22:00:00,0.0,327272,25.13,Sí
2021-11-24 23:00:00,0.0,327272,24.69,Sí
2021-11-25 00:00:00,0.0,327272,24.1,Sí
2021-11-25 01:00:00,0.0,327272,23.35,Sí
2021-11-25 02:00:00,0.0,327272,22.97,Sí
2021-11-25 03:00:00,0.0,327272,22.54,Sí
2021-11-25 04:00:00,0.0,327272,22.07,Sí
2021-11-25 05:00:00,0.0,327272,22.0,Sí
2021-11-25 06:00:00,0.0,327272,21.75,Sí
2021-11-25 07:00:00,0.0,327272,22.22,Sí
2021-11-25 08:00:00,0.0,327272,23.75,Sí
2021-11-25 09:00:00,0.0,327272,26.44,Sí
2021-11-25 10:00:00,0.0,327272,25.54,Sí
2021-11-25 12:00:00,0.0,327272,22.29,Sí
2021-11-25 13:00:00,0.0,327272,23.41,Sí
2021-11-25 14:00:00,0.0,327272,21.82,Sí
2021-11-25 15:00:00,0.0,327272,20.66,Sí
2021-11-25 16:00:00,0.0,327272,17.29,Sí
2021-11-25 17:00:00,0.0,327272,18.35,Sí
2021-11-25 18:00:00,0.0,327272,23.25,Sí
2021-11-25 19:00:00,0.0,327272,24.6,Sí
2021-11-25 20:00:00,0.0,327272,25.41,Sí
2021-11-25 21:00:00,0.0,327272,25.13,Sí
2021-11-25 22:00:00,0.0,327272,24.85,Sí
2021-11-25 23:00:00,0.0,327272,24.79,Sí
2021-11-26 00:00:00,0.0,327272,24.63,Sí
2021-11-26 01:00:00,0.0,327272,24.63,Sí
2021-11-26 02:00:00,0.0,327272,24.6,Sí
2021-11-26 03:00:00,0.0,327272,24.6,Sí
2021-11-26 04:00:00,0.0,327272,24.5,Sí
2021-11-26 05:00:00,0.0,327272,24.5,Sí
2021-11-26 06:00:00,0.0,327272,24.41,Sí
2021-11-26 07:00:00,0.0,327272,24.35,Sí
2021-11-26 08:00:00,0.0,327272,24.41,Sí
2021-11-26 09:00:00,0.0,327272,24.5,Sí
2021-11-26 11:00:00,0.0,327272,21.79,Sí
2021-11-26 12:00:00,0.0,327272,19.25,Sí
2021-11-26 14:00:00,0.0,327272,19.29,Sí
2021-11-26 15:00:00,0.0,327272,18.0,Sí
2021-11-26 16:00:00,0.0,327272,16.63,Sí
2021-11-26 17:00:00,0.0,327272,16.72,Sí
2021-11-26 18:00:00,0.0,327272,21.5,Sí
2021-11-26 19:00:00,0.0,327272,24.22,Sí
2021-11-26 20:00:00,0.0,327272,25.25,Sí
2021-11-26 21:00:00,0.0,327272,25.25,Sí
2021-11-26 22:00:00,0.0,327272,25.04,Sí
2021-11-26 23:00:00,0.0,327272,24.75,Sí
2021-11-27 00:00:00,0.0,327272,24.54,Sí
2021-11-27 01:00:00,0.0,327272,24.16,Sí
2021-11-27 02:00:00,0.0,327272,24.04,Sí
2021-11-27 03:00:00,0.0,327272,24.38,Sí
2021-11-27 04:00:00,0.0,327272,24.41,Sí
2021-11-27 05:00:00,0.0,327272,24.38,Sí
2021-11-27 06:00:00,0.0,327272,24.38,Sí
2021-11-27 07:00:00,0.0,327272,24.29,Sí
2021-11-27 08:00:00,0.0,327272,24.44,Sí
2021-11-27 09:00:00,0.0,327272,24.13,Sí
2021-11-27 11:00:00,0.0,327272,23.44,Sí
2021-11-27 12:00:00,0.0,327272,20.79,Sí
2021-11-27 13:00:00,0.0,327272,19.19,Sí
2021-11-27 14:00:00,0.0,327272,17.85,Sí
2021-11-27 15:00:00,0.0,327272,16.91,Sí
2021-11-27 16:00:00,0.0,327272,16.69,Sí
2021-11-27 17:00:00,0.0,327272,15.75,Sí
2021-11-27 18:00:00,0.0,327272,21.04,Sí
2021-11-27 19:00:00,0.0,327272,23.88,Sí
2021-11-27 20:00:00,0.0,327272,25.16,Sí
2021-11-27 21:00:00,0.0,327272,25.35,Sí
2021-11-27 22:00:00,0.0,327272,25.04,Sí
2021-11-27 23:00:00,0.0,327272,24.66,Sí
2021-11-28 00:00:00,0.0,327272,24.35,Sí
2021-11-28 01:00:00,0.0,327272,24.16,Sí
2021-11-28 02:00:00,0.0,327272,23.85,Sí
2021-11-28 03:00:00,0.0,327272,23.75,Sí
2021-11-28 04:00:00,0.0,327272,23.54,Sí
2021-11-28 05:00:00,0.0,327272,23.44,Sí
2021-11-28 06:00:00,0.0,327272,23.04,Sí
2021-11-28 07:00:00,0.0,327272,22.38,Sí
2021-11-28 08:00:00,0.0,327272,23.82,Sí
2021-11-28 09:00:00,0.0,327272,22.79,Sí
2021-11-28 10:00:00,0.0,327272,21.0,Sí
2021-11-28 11:00:00,0.0,327272,20.38,Sí
2021-11-28 12:00:00,0.0,327272,18.69,Sí
2021-11-28 13:00:00,0.0,327272,17.25,Sí
2021-11-28 14:00:00,0.0,327272,14.72,Sí
2021-11-28 15:00:00,0.0,327272,14.04,Sí
2021-11-28 16:00:00,0.0,327272,15.88,Sí
2021-11-28 17:00:00,0.0,327272,15.13,Sí
2021-11-28 18:00:00,0.0,327272,20.97,Sí
2021-11-28 19:00:00,0.0,327272,23.04,Sí
2021-11-28 20:00:00,0.0,327272,25.04,Sí
2021-11-28 21:00:00,0.0,327272,25.5,Sí
2021-11-28 22:00:00,0.0,327272,25.35,Sí
2021-11-28 23:00:00,0.0,327272,25.07,Sí
2021-11-29 00:00:00,0.0,327272,24.57,Sí
2021-11-29 01:00:00,0.0,327272,24.32,Sí
2021-11-29 02:00:00,0.0,327272,24.04,Sí
2021-11-29 12:00:00,0.0,327272,26.25,Sí
2021-11-29 13:00:00,0.0,327272,24.75,Sí
2021-11-29 14:00:00,0.0,327272,23.69,Sí
2021-11-29 15:00:00,0.0,327272,21.6,Sí
2021-11-29 16:00:00,0.0,327272,19.82,Sí
2021-11-29 17:00:00,0.0,327272,20.19,Sí
2021-11-29 18:00:00,0.0,327272,24.88,Sí
2021-11-29 19:00:00,0.0,327272,24.5,Sí
2021-11-29 20:00:00,0.0,327272,25.47,Sí
2021-11-29 21:00:00,0.0,327272,25.41,Sí
2021-11-29 22:00:00,0.0,327272,24.88,Sí
2021-11-29 23:00:00,0.0,327272,24.63,Sí
2021-11-30 00:00:00,0.0,327272,24.44,Sí
2021-11-30 01:00:00,0.0,327272,24.35,Sí
2021-11-30 02:00:00,0.0,327272,24.41,Sí
2021-11-30 03:00:00,0.0,327272,24.38,Sí
2021-11-30 04:00:00,0.0,327272,24.44,Sí
2021-11-30 05:00:00,0.0,327272,24.29,Sí
2021-11-30 06:00:00,0.0,327272,24.32,Sí
2021-11-30 07:00:00,0.0,327272,24.29,Sí
2021-11-30 08:00:00,0.0,327272,24.32,Sí
2021-11-30 09:00:00,0.0,327272,26.44,Sí
2021-11-30 10:00:00,0.0,327272,26.22,Sí
2021-11-30 11:00:00,0.0,327272,25.63,Sí
2021-11-30 12:00:00,0.0,327272,23.35,Sí
2021-11-30 13:00:00,0.0,327272,23.82,Sí
2021-11-30 14:00:00,0.0,327272,24.25,Sí
2021-11-30 15:00:00,0.0,327272,23.54,Sí
2021-11-30 23:00:00,0.0,327272,24.13,Sí
2021-12-01 00:00:00,0.0,327272,23.57,Sí
2021-12-01 01:00:00,0.0,327272,23.1,Sí
2021-12-01 02:00:00,0.0,327272,22.69,Sí
2021-12-01 03:00:00,0.0,327272,22.22,Sí
2021-12-01 04:00:00,0.0,327272,21.75,Sí
2021-12-01 05:00:00,0.0,327272,21.35,Sí
2021-12-01 06:00:00,0.0,327272,21.0,Sí
2021-12-01 07:00:00,0.0,327272,20.91,Sí
2021-12-01 08:00:00,0.0,327272,23.22,Sí
2021-12-01 09:00:00,0.0,327272,26.0,Sí
2021-12-01 10:00:00,0.0,327272,24.72,Sí
2021-12-01 11:00:00,0.0,327272,25.04,Sí
2021-12-01 12:00:00,0.0,327272,23.25,Sí
2021-12-01 13:00:00,0.0,327272,23.0,Sí
2021-12-01 14:00:00,0.0,327272,21.47,Sí
2021-12-01 15:00:00,0.0,327272,19.69,Sí
2021-12-01 16:00:00,0.0,327272,18.19,Sí
2021-12-01 17:00:00,0.0,327272,17.32,Sí
2021-12-01 18:00:00,0.0,327272,20.16,Sí
2021-12-01 19:00:00,0.0,327272,24.35,Sí
2021-12-01 20:00:00,0.0,327272,25.38,Sí
2021-12-01 21:00:00,0.0,327272,25.44,Sí
2021-12-01 22:00:00,0.0,327272,25.0,Sí
2021-12-01 23:00:00,0.0,327272,24.6,Sí
2021-12-02 00:00:00,0.0,327272,24.07,Sí
2021-12-02 01:00:00,0.0,327272,23.57,Sí
2021-12-02 02:00:00,0.0,327272,23.07,Sí
2021-12-02 03:00:00,0.0,327272,22.63,Sí
2021-12-02 04:00:00,0.0,327272,22.19,Sí
2021-12-02 05:00:00,0.0,327272,22.04,Sí
2021-12-02 06:00:00,0.0,327272,21.66,Sí
2021-12-02 07:00:00,0.0,327272,21.16,Sí
2021-12-02 08:00:00,0.0,327272,23.0,Sí
2021-12-02 09:00:00,0.0,327272,26.19,Sí
2021-12-02 10:00:00,0.0,327272,25.38,Sí
2021-12-02 11:00:00,0.0,327272,24.72,Sí
2021-12-02 12:00:00,0.0,327272,24.44,Sí
2021-12-02 13:00:00,0.0,327272,23.57,Sí
2021-12-02 14:00:00,0.0,327272,22.16,Sí
2021-12-02 15:00:00,0.0,327272,19.22,Sí
2021-12-02 16:00:00,0.0,327272,18.07,Sí
2021-12-02 17:00:00,0.0,327272,19.69,Sí
2021-12-02 18:00:00,0.0,327272,23.29,Sí
2021-12-02 19:00:00,0.0,327272,24.85,Sí
2021-12-02 20:00:00,0.0,327272,25.41,Sí
2021-12-02 21:00:00,0.0,327272,25.1,Sí
2021-12-02 22:00:00,0.0,327272,24.66,Sí
2021-12-02 23:00:00,0.0,327272,24.57,Sí
2021-12-03 00:00:00,0.0,327272,24.38,Sí
2021-12-03 01:00:00,0.0,327272,24.07,Sí
2021-12-03 02:00:00,0.0,327272,23.32,Sí
2021-12-03 03:00:00,0.0,327272,22.97,Sí
2021-12-03 04:00:00,0.0,327272,22.66,Sí
2021-12-03 05:00:00,0.0,327272,22.38,Sí
2021-12-03 06:00:00,0.0,327272,23.41,Sí
2021-12-03 07:00:00,0.0,327272,23.85,Sí
2021-12-03 08:00:00,0.0,327272,24.04,Sí
2021-12-03 09:00:00,0.0,327272,26.22,Sí
2021-12-03 10:00:00,0.0,327272,26.38,Sí
2021-12-03 11:00:00,0.0,327272,26.22,Sí
2021-12-03 12:00:00,0.0,327272,22.6,Sí
2021-12-03 13:00:00,0.0,327272,22.57,Sí
2021-12-03 14:00:00,0.0,327272,20.75,Sí
2021-12-03 15:00:00,0.0,327272,17.41,Sí
2021-12-03 16:00:00,0.0,327272,15.54,Sí
2021-12-03 17:00:00,0.0,327272,17.75,Sí
2021-12-03 18:00:00,0.0,327272,22.82,Sí
2021-12-03 19:00:00,0.0,327272,24.38,Sí
2021-12-03 20:00:00,0.0,327272,25.19,Sí
2021-12-03 22:00:00,0.0,327272,24.94,Sí
2021-12-03 23:00:00,0.0,327272,24.72,Sí
2021-12-04 00:00:00,0.0,327272,24.22,Sí
2021-12-04 01:00:00,0.0,327272,23.88,Sí
2021-12-04 02:00:00,0.0,327272,23.5,Sí
2021-12-04 04:00:00,0.0,327272,23.16,Sí
2021-12-04 05:00:00,0.0,327272,22.69,Sí
2021-12-04 06:00:00,0.0,327272,22.75,Sí
2021-12-04 07:00:00,0.0,327272,22.88,Sí
2021-12-04 08:00:00,0.0,327272,23.57,Sí
2021-12-04 09:00:00,0.0,327272,24.38,Sí
2021-12-04 10:00:00,0.0,327272,23.07,Sí
2021-12-04 11:00:00,0.0,327272,21.72,Sí
2021-12-04 12:00:00,0.0,327272,19.38,Sí
2021-12-04 13:00:00,0.0,327272,18.19,Sí
2021-12-04 14:00:00,0.0,327272,14.85,Sí
2021-12-04 15:00:00,0.0,327272,13.97,Sí
2021-12-04 16:00:00,0.0,327272,14.63,Sí
2021-12-04 17:00:00,0.0,327272,16.91,Sí
2021-12-04 18:00:00,0.0,327272,22.57,Sí
2021-12-04 19:00:00,0.0,327272,24.25,Sí
2021-12-04 20:00:00,0.0,327272,25.41,Sí
2021-12-04 21:00:00,0.0,327272,25.35,Sí
2021-12-04 22:00:00,0.0,327272,25.16,Sí
2021-12-04 23:00:00,0.0,327272,24.69,Sí
2021-12-05 00:00:00,0.0,327272,24.35,Sí
2021-12-05 01:00:00,0.0,327272,23.94,Sí
2021-12-05 02:00:00,0.0,327272,23.72,Sí
2021-12-05 03:00:00,0.0,327272,24.04,Sí
2021-12-05 04:00:00,0.0,327272,23.66,Sí
2021-12-05 05:00:00,0.0,327272,23.75,Sí
2021-12-05 06:00:00,0.0,327272,23.79,Sí
2021-12-05 07:00:00,0.0,327272,23.97,Sí
2021-12-05 08:00:00,0.0,327272,24.1,Sí
2021-12-05 09:00:00,0.0,327272,24.41,Sí
2021-12-05 10:00:00,0.0,327272,24.54,Sí
2021-12-05 11:00:00,0.0,327272,23.85,Sí
2021-12-05 12:00:00,0.0,327272,21.07,Sí
2021-12-05 13:00:00,0.0,327272,20.13,Sí
2021-12-05 15:00:00,0.0,327272,19.47,Sí
2021-12-05 16:00:00,0.0,327272,19.19,Sí
2021-12-05 17:00:00,0.0,327272,18.79,Sí
2021-12-05 18:00:00,0.0,327272,22.5,Sí
